chunk,start_citation,text,sentiment,confidence
999,LEV.10.20,"When Moses heard what Aaron had to say, he accepted the explanation. The Lord told Moses and Aaron, “Give these instructions to the Israelites. These are the animals you are allowed to eat:",1,0.8341134190559387
1015,LEV.12.1,"The Lord told Moses, “Give these instructions to the Israelites. Any woman who becomes pregnant and has a boy, she will be unclean for one week, in the same way that she is unclean during her period. The boy's foreskin must be circumcised on the eighth day.",1,0.8101137280464172
1017,LEV.12.7,"The priest will then present them to the Lord to purify her so she will be clean from her bleeding. These are the regulations for a woman after she's had a son or a daughter. If a woman can't afford to bring a lamb, she is to bring two turtledoves or two young pigeons. One is for the burnt offering and the other for the purification offering. The priest will offer them to purify her, and she will be clean.” The Lord told Moses and Aaron,",1,0.8537660837173462
1037,LEV.13.59,"These are the regulations regarding what needs to be done when mold contaminates wool or linen material, whether woven or knitted, or any leather item, as to declaring it clean or unclean.” The Lord told Moses, “These are the regulations regarding those who have had a skin disease when having been brought to the priest they are declared clean.",1,0.82388836145401
1048,LEV.14.33,"Then the Lord told Moses and Aaron, “When you get to Canaan, the land I'm giving you to own, if I put some mold into a house there and contaminate it, the owner of the house must come and tell the priest, ‘It seems my house has something like mold.’",1,0.6838191151618958
1056,LEV.14.57,"They are used to decide whether something is clean or unclean. These are the regulations regarding skin diseases and mold.” The Lord told Moses and Aaron, “Tell the Israelites, When any man has a discharge from his genitals, the discharge is unclean.",1,0.6498810052871704
1067,LEV.15.33,"a woman during her period, any male or female who has a discharge, and a man who sleeps with an unclean woman.” The Lord spoke to Moses after the death of two of Aaron's sons when they went into the Lord's presence. The Lord told Moses: “Warn your brother Aaron not to come into the Most Holy Place whenever he wants, otherwise he'll die. For that's where I appear in the cloud above the atonement cover of the Ark, behind the veil.",1,0.7792983055114746
1078,LEV.16.33,"He will carry out the purification of the Most Holy Place, the Tent of Meeting, and the altar, also making right the priests and all the people. This regulation applies to you for all time: once a year the Israelites have all their sins made right.” Moses did everything as the Lord had ordered. The Lord told Moses,",1,0.5581045746803284
1084,LEV.18.1,"The Lord told Moses, “Tell the Israelites: I am the Lord your God. Don't follow the ways of Egypt where you used to live, and don't follow the ways of Canaan where I'm going to take you. Don't adopt their practices.",1,0.7231586575508118
1094,LEV.19.1,"The Lord told Moses, “Tell all the Israelites: You must be holy because I am holy; I am the Lord your God. Show respect for your mother and father, and keep my Sabbaths. I am the Lord your God.",2,0.8040863275527954
1106,LEV.19.37,"Keep all my rules and regulations, and make sure you follow them. I am the Lord.” The Lord told Moses, “Tell the Israelites: These regulations are for both Israelites and foreigners living among them. Anyone who sacrifices their children to Molech must be executed. The community must stone them to death.",1,0.6702620387077332
1115,LEV.20.27,"Anyone, man or woman, who is a medium or a spiritist must be executed. They are to be stoned to death; they bear the responsibility for their punishment.” The Lord told Moses, “Tell Aaron's sons, the priests: A priest is not to make himself unclean by touching the dead body of any of his relatives. The only exceptions are for his immediate family. This includes his mother, father, son, daughter, or brother,",3,0.622981071472168
1120,LEV.21.15,"so that he doesn't make his children unclean among his people, for I am the Lord who makes him holy.” The Lord told Moses, “Tell Aaron: These rules apply for all future generations. If any of your descendants has a physical defect, he is not allowed to come and present the food offerings of his God.",1,0.6906826496124268
1123,LEV.21.24,"Moses repeated this to Aaron and his sons, and to all the Israelites. The Lord told Moses, “Tell Aaron and his sons to be dedicated when dealing with the holy offerings that the Israelites have dedicated to me, so that they don't dishonor my holy character. I am the Lord.",1,0.7545810341835022
1128,LEV.22.15,"The priests must not make the holy offerings the Israelites present to the Lord unclean by allowing the people to eat them and in so doing take upon themselves the punishment for guilt. For I am the Lord who makes them holy.” The Lord told Moses,",1,0.6833385229110718
1131,LEV.22.24,"Don't present to the Lord an animal with testicles that are accidentally or deliberately damaged. You are not allowed to sacrifice any of these damaged animals in your land. Nor are you allowed to accept such animals from a foreigner that are damaged and defective.” The Lord told Moses,",3,0.7565754055976868
1134,LEV.22.33,"I am the one who led you out of Egypt to be your God. I am the Lord.” The Lord told Moses, “Tell the Israelites that these are my religious festivals, the festivals of the Lord that you are to call as the holy times when we meet together.",2,0.6569815874099731
1137,LEV.23.9,"The Lord told Moses, “Tell the Israelites that when you enter the land that I'm giving you and you harvest your crops, take a stack of grain from the firstfruits of your harvest to the priest. He will wave the stack of grain before the Lord so that it may be accepted on your behalf. The priest is to do this the day following the Sabbath.",1,0.8032694458961487
1141,LEV.23.21,"That same day you are to announce a holy meeting, and you must not do any of your usual work. This regulation is for all time and for future generations everywhere you live. When you harvest the crops grown on your land, don't harvest right up to the edges of your field, or collect what has been missed. Leave them for the poor people and foreigners. I am the Lord your God.” The Lord told Moses,",1,0.6518891453742981
1142,LEV.23.24,"“Tell the Israelites that on the first day of the seventh month you are to have a special Sabbath of complete rest, a holy meeting that is announced by the sound of trumpets. Don't do any of your usual work; instead you are to present a food offering to the Lord.” The Lord told Moses,",1,0.6855075359344482
1145,LEV.23.33,"The Lord told Moses, “Tell the Israelites that the Feast of Tabernacles to honor the Lord begins on the fifteenth day of the seventh month and lasts for seven days. On the first day have a holy meeting. You must not do any of your usual work.",1,0.8276057839393616
1148,LEV.23.42,"You are to live in temporary shelters for seven days. Every Israelite born in the country must live in shelters, so that your descendants will remember that I made the Israelites live in shelters when I led them out of Egypt. I am the Lord your God.” So Moses told the Israelites all about the Lord's festivals.",1,0.6863265037536621
1149,LEV.24.1,"The Lord told Moses, “Order the Israelites to bring you pure, pressed olive oil for the lamps, so they will always stay lit. From evening until morning Aaron is to constantly look after the lamps before the Lord, outside the veil of the Testimony in the Tent of Meeting. This regulation is for all time and for all future generations.",1,0.764188289642334
1152,LEV.24.10,"One day a man who had an Israelite mother and an Egyptian father went into the Israelite camp and had a fight with an Israelite. The Israelite woman's son cursed the name of the Lord. So they took him before Moses. (His mother's name was Shelomith, daughter of Dibri, from the tribe of Dan.) They detained him until it was clear what the Lord wanted them to do about it.",3,0.6054390668869019
1153,LEV.24.13,"The Lord told Moses, “Take the man who cursed me outside the camp. Have all who heard him curse put their hands on his head; then have everyone stone him to death. Tell the Israelites that anyone who curses their God will be punished for their sin.",3,0.7293862104415894
1156,LEV.24.22,"The same laws apply to foreigners who live with you as to Israelites, for I am the Lord your God.” Moses told this to the Israelites, and they took the man who cursed the Lord outside the camp and stoned him to death. The Israelites did what the Lord ordered Moses to do. The Lord told Moses on Mount Sinai,",1,0.715581476688385
1190,LEV.26.46,"These are the rules, regulations, and laws that the Lord set up between himself and the Israelites through Moses on Mount Sinai. The Lord told Moses, “Tell the Israelites: When you make a special promise to dedicate someone to the Lord, these are the values you are to use.",1,0.8967825770378113
1201,LEV.27.33,"You must not examine it to see if it's good or bad, and you must not replace it. However, if you do replace it then both animals become holy; they can't be bought back.” These are the laws the Lord gave to Moses for the Israelites on Mount Sinai. The Lord spoke to Moses in the Tent of Meeting while they were in the Sinai desert. This was on the first day of the second month of the second year after the Israelites had left Egypt. He told him,",1,0.7147945165634155
1207,NUM.1.17,"Moses and Aaron summoned these men who had been selected by name. They had all the Israelites gather together on the first day of the second month, and recorded the people's genealogy according to their tribe and family, and counted up the names of all those aged twenty or older, as the Lord had told Moses to do. Moses conducted this census in the Sinai desert.",1,0.9202120304107666
1216,NUM.1.44,"These were the totals of the men counted and registered by Moses and Aaron, with the help of the twelve leaders of Israel, who each represented their family. In this way all the Israelite men aged twenty or older who were able to serve in Israel's army were registered according to their families. The sum total of those registered was 603,550.",1,0.8964515328407288
1217,NUM.1.47,"However, the Levites were not registered with the others according to their tribe and families. This was because the Lord had told Moses, “Don't register the tribe of Levi; don't count them in the census with the other Israelites.",1,0.6722038984298706
1219,NUM.1.53,"But the Levites are to set up their camp around the Tabernacle of the Testimony to prevent anyone from making me angry with the Israelites. The Levites are responsible for looking after the Tabernacle of the Testimony.” The Israelites did everything that the Lord ordered Moses that they should do. The Lord told Moses and Aaron,",1,0.7556537985801697
1230,NUM.2.32,"This sums up the registration of the Israelites, carried out by family. The final total of those counted in the camps by their tribal division was 603,550. However, the Levites were not counted among the other Israelites, following the Lord's instructions to Moses. The Israelites did everything the Lord had ordered Moses. They set up their camps under their flags in their assigned positions, and marched out in the same order, each with their own tribe and family.",1,0.922240138053894
1231,NUM.3.1,"This is the account concerning Aaron and Moses when the Lord spoke to Moses on Mount Sinai. The names of the sons of Aaron were: Nadab (firstborn), Abihu, Eleazar, and Ithamar. These were the names of Aaron's sons who were anointed and ordained to serve as priests.",1,0.9283353090286256
1232,NUM.3.4,"Nadab and Abihu died in the Lord's presence when they offered forbidden fire before the Lord in the Sinai desert. Since they didn't have any sons, Eleazar and Ithamar served as priests while their father Aaron was alive. The Lord told Moses, “Gather the tribe of Levi together and present them to Aaron the priest to help him with the ministry.",1,0.5154423117637634
1234,NUM.3.10,"You are to appoint Aaron and his sons to have the responsibility of the priesthood. Anyone else who tries to act as a priest must be executed.” The Lord told Moses, “I've taken the Levites from the Israelites in place of every one of their firstborn. The Levites belong to me",1,0.6811000108718872
1235,NUM.3.13,"because all the firstborn are mine. When I killed every firstborn in Egypt I set apart as holy to me all the firstborn of Israel, human and animal. They are mine. I am the Lord.” The Lord spoke to Moses in the Sinai desert. He told him, “Register the Levites by their father's line and family. Count every male aged one month or older.”",1,0.5351715087890625
1236,NUM.3.16,"So Moses registered them following the Lord's instructions, just as he had been told. These were the names of Levi's sons: Gershon, Kohath, and Merari. These were the names of Gershon's sons by family: Libni and Shimei.",1,0.9342041611671448
1243,NUM.3.37,"as well as the posts of the surrounding courtyard with their stands, tent pegs, and ropes. The camp of Moses, Aaron, and Aaron's sons was to the east of the Tabernacle, in the direction of the sunrise, in front of the Tent of Meeting. They were responsible for the sanctuary on behalf of the Israelites. Anyone else who tried to act as a priest was to be executed. The sum total of Levites registered by Moses and Aaron as the Lord ordered was 22,000. This included all males aged one month or older.",1,0.9105193018913268
1244,NUM.3.40,"The Lord told Moses, “Conduct a census of all the firstborn Israelite males aged one month or older, and register their names. Assign the Levites to me. I am the Lord. They are in place of all of the Israelites' firstborn children. The livestock of the Levites are in place of all the Israelites' firstborn livestock.” Moses conducted a census of all the firstborn of the Israelites, as the Lord had instructed him.",1,0.8768826723098755
1245,NUM.3.43,"The sum total of the firstborn males a month old or more, registered by name, was 22,273. The Lord spoke to Moses and told him, “You are to take the Levites in place of all the firstborn children of Israel, and the livestock of the Levites in place of their livestock, because the Levites belong to me. I am the Lord.",1,0.783667802810669
1247,NUM.3.49,"Moses collected the redemption money for those extra Israelites that were more than the number redeemed by the Levites. He collected the money given on behalf of the Israelites' firstborn children. It came to 1,365 shekels (using the sanctuary shekel standard). Moses gave this redemption money to Aaron and his sons as the Lord had told him to, following the Lord's instructions.",1,0.8541198968887329
1248,NUM.4.1,"The Lord told Moses and Aaron, “Register the descendants of Kohath from the tribe of Levi, according to their family and father's line. Count men aged thirty to fifty—all who are entitled to do the work of serving in the Tent of Meeting.",1,0.9054778814315796
1253,NUM.4.16,"Eleazar, son of Aaron the priest, is to supervise obtaining olive oil for the lamps, the aromatic incense, the daily grain offering, and the anointing oil. He is in charge of the whole Tabernacle and everything in it—all the holy things and equipment.” The Lord told Moses and Aaron, “Make sure the families of Kohath are not wiped out from the Levites.",1,0.8546632528305054
1254,NUM.4.19,"This is what you have to do so that they'll live and won't die by getting too close to something holy. Aaron and his sons must go in and tell each of them what they have to do and what they have to carry. But they must not go in and look at the things that are most holy, even for just a moment, otherwise they'll die.” The Lord told Moses,",1,0.7237340211868286
1259,NUM.4.34,"Moses, Aaron, and the Israelite leaders registered the families of Kohath according to their family and father's line. They counted men aged thirty to fifty—all who were entitled to do the work of serving in the Tent of Meeting. The total by families was 2,750.",1,0.9169011116027832
1260,NUM.4.37,"This was the total of the families of Kohath—all who were entitled to do the work of serving in the Tent of Meeting. Moses and Aaron registered them in accordance with the Lord's instructions to Moses. The families of Gershon were counted, according to their family and father's line, men aged thirty to fifty—all who were entitled to do the work of serving in the Tent of Meeting.",1,0.874423623085022
1261,NUM.4.40,"The total by families and father's line was 2,630. This was the total of the families of Gershon —all who were entitled to do the work of serving in the Tent of Meeting. They were registered by Moses and Aaron in accordance with the Lord's instructions. The families of Merari were counted, according to their family and father's line,",1,0.8892198204994202
1262,NUM.4.43,"men aged thirty to fifty—all who were entitled to do the work of serving in the Tent of Meeting. The total by families was 3,200. This was the total of the families of Merari registered by Moses and Aaron in accordance with the Lord's instructions.",1,0.8677384257316589
1263,NUM.4.46,"This is how Moses, Aaron, and the Israelite leaders registered all the Levites according to their family and father's line. They counted men aged thirty to fifty—all who were entitled to do the work of serving in the Tent of Meeting and carrying it. The sum total was 8,580.",1,0.9080873131752014
1264,NUM.4.49,"It was in response to the Lord's instructions that they were registered by Moses. Each of those registered were told what to do and what to carry, as the Lord had ordered Moses. The Lord told Moses, “Order the Israelites to expel from the camp anyone who has a skin disease, or who has a discharge, or who is unclean from touching a dead body.",1,0.9288132190704346
1265,NUM.5.3,"Whether male or female, you must expel them so they won't make their camp unclean, for that is where I live with them.” The Israelites followed these instructions, and expelled such people from the camp. They did what the Lord had told Moses they should do. The Lord told Moses,",1,0.6631385087966919
1267,NUM.5.9,"All holy offerings that the Israelites bring to the priest belong to him. Your holy offerings belong to you, but once you give them to the priest they belong to him.” The Lord told Moses,",1,0.7956516742706299
1274,NUM.5.30,"or when a husband starts feeling jealous and becomes suspicious of his wife. He shall have his wife stand before the Lord, and the priest is to carry out every part of this rule. If she is found guilty, her husband will not be held responsible. But the woman will bear the consequences of her sin.” The Lord told Moses,",1,0.6708776950836182
1281,NUM.6.20,"The priest will wave them as a wave offering before the Lord. These items are holy and belong to the priest, as well as the breast of the wave offering and the thigh that was offered. Once this is finished, Nazirites may drink wine. These are the rules to be observed when a Nazirite promises to give offerings to the Lord regarding their dedication. They can also bring additional offerings if they can afford it. Every Nazirite must fulfill whatever promises they have made when they dedicated themselves.” The Lord told Moses,",1,0.784186840057373
1283,NUM.6.26,"May the Lord watch over you and give you peace.’ Whenever the priests bless the Israelites in my name, I will bless them.” On the same day that Moses finished putting up the Tabernacle, he anointed it and dedicated it, along with all its furniture, the altar, and all its utensils.",2,0.9126983880996704
1284,NUM.7.2,"The Israelite leaders who were the heads of their families came and gave an offering. They were the same leaders of the tribes who had worked on the registration of the Israelites. They brought to the Lord an offering of six covered wagons and twelve oxen. Each leader gave an ox, and two leaders shared in giving a wagon. They presented them in front of the Tabernacle. The Lord told Moses,",1,0.9033332467079164
1285,NUM.7.5,“Accept what they're giving you and use them in the work of the Tent of Meeting. Give them to the Levites to use as required.” Moses accepted the wagons and oxen and handed them over to the Levites. He gave two wagons and four oxen to the families of Gershon to use as they required.,1,0.8366094827651978
1287,NUM.7.11,"The Lord told Moses, “Have one leader come every day and present his offering for the dedication of the altar.” The first day Nahshon, son of Amminadab, of the tribe of Judah came forward with his offering. His offering was a silver plate that weighed a hundred and thirty shekels, and a silver bowl that weighed seventy shekels (using the sanctuary shekel standard). They were both filled with the best flour mixed with olive oil as a grain offering.",1,0.8050344586372375
1313,NUM.7.89,"Whenever Moses went into the Tent of Meeting to speak with the Lord, he would hear the voice speaking to him from the atonement cover on the Ark of the Testimony between the two cherubim. This is how the Lord spoke to him. The Lord told Moses, “Tell Aaron, ‘When you place the seven lamps on the lampstand, make sure they shine towards the front.’”",1,0.8426779508590698
1314,NUM.8.3,"So that's what Aaron did. He placed the lamps facing towards the front of the lampstand, as the Lord had ordered Moses. The lampstand was made of hammered gold from its base to the flower decorations on the top, in accordance with the design that the Lord had shown Moses. The Lord told Moses,",1,0.9104309678077698
1319,NUM.8.18,"I have taken the Levites in place of all the firstborn sons of the Israelites. Of all the Israelites, the Levites are a gift from me to Aaron and his sons to serve the Israelites at the Tent of Meeting, and on their behalf to set them right, so that nothing bad will happen to them when they come to the sanctuary.” Moses, Aaron, and all the Israelites did everything that the Lord had ordered Moses that they should do regarding the Levites.",1,0.663327693939209
1320,NUM.8.21,"The Levites purified themselves and washed their clothes. Then Aaron presented them as a wave offering to the Lord. Aaron also presented the sacrifice to make them right with the Lord so they would be clean. Afterwards the Levites came to perform their service at the Tent of Meeting under the direction of Aaron and his sons. They followed all the instructions regarding the Levites that the Lord had given to Moses. The Lord told Moses,",1,0.6814663410186768
1322,NUM.9.1,"The Lord spoke to Moses in the Sinai desert in the first month of the second year after Israel had left Egypt. He told him, “The Israelites are to keep the Passover at its designated time. Observe it at the time required—in the evening after sunset on the fourteenth day of this month, and do so in accordance with its rules and regulations.”",1,0.9138686656951904
1323,NUM.9.4,"Moses told the Israelites to observe the Passover. So they kept the Passover in the Sinai desert, beginning in the evening after sunset on the fourteenth day of the first month. The Israelites followed all the instructions the Lord had given to Moses. However, there were some men who were unclean because they had been in contact with a dead body, so they could not keep the Passover on that day. They went to see Moses and Aaron the same day,",1,0.8792445063591003
1324,NUM.9.7,"and explained to Moses, “We are unclean because of a dead body, but why should that mean we're prevented from giving our offering to the Lord with the other Israelites at the appropriate time?” “Stay here while I find out what the Lord's instructions are concerning you,” Moses responded. The Lord told Moses,",1,0.8308536410331726
1329,NUM.9.22,"If the cloud stayed in one place for two days, or a month, or longer, the Israelites stayed where they were and didn't leave as long as the cloud remained over the Tabernacle. However, once it rose, they would leave. They camped when the Lord told them to, and left when he told them to. They followed the Lord's instructions that he gave to Moses. The Lord told Moses,",1,0.9048598408699036
1333,NUM.10.11,The cloud rose up from the Tabernacle of the Testimony on the twentieth day of the second month of the second year. The Israelites left the Desert of Sinai and moved from place to place until the cloud stopped in the Desert of Paran. This was the first time they moved out following the Lord's command through Moses.,1,0.916628897190094
1339,NUM.10.29,"Moses explained to Hobab, the son of Moses' father-in-law Reuel the Midianite, “We're leaving for the place of which the Lord promised, ‘I'm going to give it to you.’ Come with us, and we'll be good to you, because the Lord has promised good things to Israel.” “No, I won't go—I'll return to my own country and my own people,” Hobab replied. “Please don't abandon us now,” Moses said, “because you're the one who knows where we should camp in the desert and you can guide us.",1,0.524938702583313
1341,NUM.10.35,"Whenever the Ark was carried out, Moses would call out, “Stand up, Lord, and may your enemies be scattered, and may those who hate you run away from you.” Whenever it was set down, he would call out, “Return, Lord, to the thousands and thousands of the people of Israel.” It wasn't long before the people started to complain about how much they were suffering. When the Lord heard what they were saying, he became angry. Fire from the Lord burned them, destroying some on the edge of the camp.",3,0.5433908700942993
1342,NUM.11.2,"The people cried to Moses for help. He prayed to the Lord and the fire subsided. So that place was named Taberah, because the fire from the Lord burned them. A group of troublemakers among them had such intense food cravings they affected the Israelites who started crying again, asking “Who's going to get us some meat to eat?",3,0.5253881812095642
1344,NUM.11.8,"The people would go out and collect it, grind it up in a mill or crush it in a mortar. Then they would boil it in a pot and make it into flatbread. It tasted like pastries made with the best olive oil. When the dew came down on the camp at night the manna would come down with it. Moses heard all the families crying at the entrance to their tents. The Lord became very angry, and Moses was also upset.",1,0.6130702495574951
1346,NUM.11.14,"I can't go on carrying all these people by myself—it's just too much. If this is the way you're going to treat me, then please just kill me now so I don't have to face how depressed I've become. Please grant me this one request.” The Lord told Moses, “Bring before me seventy Israelite elders who you know are respected as leaders by the people. Take them to the Tent of Meeting. They will stand there with you.",3,0.7806830406188965
1348,NUM.11.20,"You're going to eat it for a whole month until it makes you vomit and it comes out through your nostrils, because you have rejected the Lord who is right here with you, complaining to him by saying, ‘Why on earth did we ever leave Egypt?’” But Moses replied, “Here I am with 600,000 people and you're telling me, ‘I'm going to give them meat and they'll eat it for a month’? Even if all our flocks and herds were slaughtered, would that be enough for them? Even if all the fish in the sea were caught, would that be enough for them?”",3,0.8098817467689514
1349,NUM.11.23,"“Doesn't the Lord have the power to do that?” the Lord responded. “Now you're going to find out whether what I've said will happen or not!” Moses went and shared with the people what the Lord said. He summoned seventy elders of the people and had them stand around the tent. Then the Lord came down and talked to him. The Lord took some of the Spirit Moses had and gave it to them. They prophesied, but this didn't ever happen again.",1,0.8258553743362427
1350,NUM.11.26,"However, two men named Eldad and Medad had stayed behind in the camp. The Spirit came on them too. (They had been put on the list of the seventy elders, but they hadn't gone to the tent. But they prophesied where they were in the camp anyway.) A young lad ran and told Moses, “Eldad and Medad are prophesying in the camp.” Joshua, son of Nun, who had been Moses' assistant since he was young, reacted, saying, “Moses, my lord, you have to stop them!”",1,0.900958776473999
1351,NUM.11.29,“Are you jealous for my reputation?” Moses replied. “I wish that every one of the Lord's people were prophets and that the Lord would give his Spirit to all of them!” Then Moses went back to the camp with the elders of Israel. The Lord sent a wind that blew quail in from the sea and deposited them near the camp. They covered the ground to a depth of about two cubits and extended for a day's journey in every direction from the camp.,1,0.6216683983802795
1353,NUM.11.35,"Then they moved on from Kibroth-hattaavah to Hazeroth, where they stayed for some time. Miriam and Aaron were critical of Moses because of his Ethiopian wife—he'd married an Ethiopian woman. “Is it only through Moses that the Lord speaks?” they asked. “Doesn't he speak through us too?” The Lord heard all this.",1,0.8678600788116455
1354,NUM.12.3,"Moses was a very humble man, more than anyone else on earth. All of a sudden the Lord called for Moses, Aaron, and Miriam, telling them, “The three of you, come to the Tent of Meeting.” The three of them did so. The Lord came down in a pillar of cloud and stood in the entrance to the Tent. He called Aaron and Miriam and they came forward.",2,0.5965301990509033
1355,NUM.12.6,"“Now listen to my words, he told them. If you had prophets, I the Lord would reveal myself to them in visions; I would communicate with them in dreams. But it's not like this with my servant Moses, who of all my people is the one who is faithful. I talk to him personally, face to face. I speak plainly, not in riddles. He sees the likeness of the Lord. So why weren't you afraid when you criticized my servant Moses?”",1,0.763078510761261
1356,NUM.12.9,"The Lord was angry with them, and he left. As the cloud rose above the Tent, Miriam's skin suddenly turned white with leprosy. Aaron turned to look and saw that she had leprosy. He said to Moses, “My lord, please don't punish us for this sin that we've so stupidly committed.",3,0.810932457447052
1357,NUM.12.12,"Please don't let her become like a stillborn baby whose flesh is already decaying when they're born!” Moses called out to the Lord, “God, please heal her!” But the Lord replied to Moses, “If her father had spit in her face wouldn't she have been disgraced for seven days? Keep her in isolation outside the camp for seven days, and then she can be taken back in.”",3,0.6469502449035645
1358,NUM.12.15,"Miriam was kept in isolation outside the camp for seven days, and the people did not move on until she was taken back in. Then the people left Hazeroth and set up camp in the Desert of Paran. The Lord told Moses,",1,0.7005140781402588
1359,NUM.13.2,"“Send some men to explore the land of Canaan, the country I'm giving to the Israelites. Choose one of the leaders from each of the tribes to go and do this.” Moses did as the Lord had ordered and sent the men out from the Desert of Paran. They were all leaders of the Israelites. Their names were:
    Shammua son of Zaccur, from the tribe of Reuben.",1,0.8450339436531067
1363,NUM.13.14,"Nahbi, son of Vophsi, from the tribe of Naphtali. Geuel, son of Machi, from the tribe of Gad. These were the names of the men that Moses sent to explore the country. Moses called Hoshea Joshua.",1,0.892850399017334
1364,NUM.13.17,"Moses sent them out to explore the land of Canaan, telling them, “Go through the Negev and on into the hill country. See what the place looks like, and find out about the people living there—are they strong or weak? Are there many of them or only a few? Is the land where they're living good or bad? Are their towns like open camps, or do they have defensive walls?",1,0.911885678768158
1367,NUM.13.26,"They went to see Moses and Aaron, and all the Israelites gathered there at their camp in Kadesh in the Desert of Paran. They gave a report before everyone and showed them the fruit they had brought back from the country. This is the report they gave to Moses: “We went and explored the country you sent us to, and it is definitely very productive, as if it was flowing with milk and honey. Just look at some of its fruit! But the people living there are strong, and their towns are big and have defensive walls. We also saw some descendants of Anak there.",1,0.6401826739311218
1368,NUM.13.29,"The Amalekites live in the Negev. The Hittites, Jebusites, and the Amorites live in the hill country. The Canaanites live on the sea coast and also beside the Jordan.” Then Caleb asked for quiet as the people stood before Moses and told them, “Let's go and take over the land. We can conquer the country, no doubt about it!” But the men who had gone with him disagreed. “We can't go and fight these people! They're much stronger than us!”",1,0.8605440258979797
1370,NUM.14.2,"All the Israelites went and complained to Moses and Aaron, telling them, “If only we'd died in Egypt, or here in this desert! Why is the Lord taking us to this country only to get us killed? Our wives and children will be captured and taken away as slaves! Wouldn't we be better off going back to Egypt?” They said to one another, “Let's choose a new leader and go back to Egypt.”",3,0.8756859302520752
1371,NUM.14.5,"Moses and Aaron fell facedown on the ground in front of all the assembled Israelites. Joshua, son of Nun, and Caleb, son of Jephunneh, were there. They had been part of the group who had gone to spy out the land. They ripped their clothes, and told the Israelites, “The country we traveled through and explored has very good land.",1,0.8010410070419312
1373,NUM.14.11,"The Lord told Moses, “How long are these people going to reject me? How long are these people going to refuse to trust in me despite all the miracles I have done right in front of them? I'm going to make them sick with a disease and kill them. Then I will make you into a nation that's greater and stronger than they are.” But Moses told the Lord, “The Egyptians will find out about it! It was by your power that you led the Israelites out from among them.",1,0.4395011365413666
1378,NUM.14.26,"The Lord told Moses and Aaron, “How much longer are these wicked people going to criticize me? I've heard what they're saying, making complaints against me. Go and tell them, ‘As I live, declares the Lord, I'll do just what I heard you say you wanted, believe me!",1,0.5567003488540649
1381,NUM.14.35,"I, the Lord, have spoken! Just see if I won't do this to all these wicked Israelites who have worked together to oppose me! They will end their lives in the desert—they will die there.’” The men that Moses had sent to explore the country—those who came back and because they gave a bad report they made all the Israelites complain against the Lord— those men who gave the bad report died before the Lord from plague.",3,0.8660496473312378
1382,NUM.14.38,"The only ones who lived were Joshua son of Nun and Caleb son of Jephunneh of those who went to explore the country. When Moses told the Israelites what the Lord had said they were very, very sad. They got up early the next morning planning to go into the hill country. “Yes we really did sin,” they said, “but now we're here and we'll go where the Lord told us.”",1,0.5386222004890442
1383,NUM.14.41,"But Moses objected. “Why are you disobeying the Lord's command? You won't succeed in your plan! Don't try and go, otherwise you will be killed by your enemies, because the Lord isn't with you. The Amalekites and Canaanites living there will attack you, and you will die by the sword. Because you rejected the Lord, he won't help you.”",3,0.9076996445655824
1384,NUM.14.44,"But they were arrogant and went up into the hill country, even though Moses and the Ark of the Lord's Agreement didn't move from the camp. The Amalekites and Canaanites who lived there in the hill country came down and attacked the Israelites and defeated them, and chased them all the way to Hormah. The Lord told Moses,",3,0.5645920038223267
1390,NUM.15.17,"Then the Lord told Moses, “Tell the Israelites, ‘When you get to the country where I'm leading you and you eat the food produced there, you shall give some of it as an offering to the Lord.",1,0.8125936985015869
1391,NUM.15.20,"You are to give some of the flour you make into loaves as a gift—present it just like an offering from the threshing floor. For all future generations, you are to give the Lord an offering from the first of your flour. Now if you collectively sin without meaning to and don't follow all these instructions that the Lord has given Moses—",1,0.8306213021278381
1392,NUM.15.23,"everything that the Lord has ordered you to do through Moses from the time that the Lord gave them and for all future generations— and if it was done unintentionally without everyone knowing about it, then the whole congregation is to present a young bull as a burnt offering to be accepted by the Lord, along with its grain offering and drink offering presented according to the rules, as well as a male goat as a sin offering. In this way the priest is to make the whole congregation of Israel right with the Lord so that they can be forgiven, because the sin was unintentional and they have presented the Lord with a burnt offering and a sin offering, offered before the Lord for their unintentional sin.",1,0.7760331630706787
1395,NUM.15.32,"During the time the Israelites were wandering in the desert, a man was caught collecting firewood on the Sabbath. The people who found him collecting wood brought him before Moses, Aaron, and the rest of the Israelites. They placed him under guard because it wasn't clear what should happen to him.",1,0.6474965810775757
1396,NUM.15.35,"The Lord told Moses, “This man has to be executed. All the Israelites are to stone him outside the camp.” So they all took the man outside the camp and stoned him to death as the Lord had ordered Moses. Sometime later the Lord told Moses,",3,0.5627667307853699
1398,NUM.15.41,"I am the Lord your God!” Korah,  son of Izhar, son of Kohath, son of Levi tried to take over leadership, along with Dathan and Abiram, sons of Eliab, and On, son of Peleth, who were from the tribe of Reuben. They rebelled against Moses, and were joined by 250 well-respected Israelite leaders and members of the assembly.",2,0.5236824154853821
